사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사상자합계
2022111400100333,2022년 11월 14일 15시,월요일,세종특별자치시 나성동,경상사고,0,0,1,1,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,이륜,남,35세,부상신고,보행자,여,26세,경상,0.0101
2022111500100339,2022년 11월 15일 14시,화요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,32세,상해없음,승용,남,35세,경상,0.0068
2022111600100135,2022년 11월 16일 08시,수요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,여,43세,경상,0.0068
2022111600100164,2022년 11월 16일 09시,수요일,세종특별자치시 소담동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,승용,남,39세,부상신고,0.0033
2022111600100360,2022년 11월 16일 14시,수요일,세종특별자치시 다솜동,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,건조,흐림,교차로 - 교차로안,승용,남,30세,상해없음,승용,여,48세,부상신고,0.0066
2022111600100595,2022년 11월 16일 18시,수요일,세종특별자치시 연서면,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,51세,경상,승용,남,47세,중상,0.1236
2022111600100625,2022년 11월 16일 19시,수요일,세종특별자치시 나성동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,47세,경상,승용,여,24세,경상,0.0136
2022111700100495,2022년 11월 17일 18시,목요일,세종특별자치시 금남면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,여,41세,경상,0.0068
2022111700100496,2022년 11월 17일 18시,목요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,37세,상해없음,승용,여,27세,경상,0.0068
2022111800100473,2022년 11월 18일 17시,금요일,세종특별자치시 새롬동,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,28세,상해없음,보행자,남,4세,중상,0.1168
2022111800100557,2022년 11월 18일 18시,금요일,세종특별자치시 다정동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로안,자전거,남,49세,부상신고,승용,남,39세,상해없음,0.0033
2022111800100558,2022년 11월 18일 18시,금요일,세종특별자치시 소담동,부상신고사고,0,0,0,2,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,승합,남,63세,상해없음,0.0066
2022111800100676,2022년 11월 18일 22시,금요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,73세,상해없음,승용,남,44세,경상,0.0068
2022111800100677,2022년 11월 18일 22시,금요일,세종특별자치시 도담동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,이륜,남,39세,부상신고,승용,여,44세,부상신고,0.0066
2022111900100226,2022년 11월 19일 12시,토요일,세종특별자치시 보람동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,이륜,남,48세,상해없음,보행자,남,33세,경상,0.0068
2022111900100261,2022년 11월 19일 13시,토요일,세종특별자치시 소정면,중상사고,0,3,6,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,49세,상해없음,승용,남,60세,중상,0.3912
2022111900100468,2022년 11월 19일 18시,토요일,세종특별자치시 새롬동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,31세,상해없음,보행자,여,76세,중상,0.1168
2022111900100583,2022년 11월 19일 22시,토요일,세종특별자치시 해밀동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,28세,부상신고,승용,남,70세,상해없음,0.0033
2022112000100281,2022년 11월 20일 16시,일요일,세종특별자치시 어진동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,승용,남,70세,중상,0.1236
2022112100100484,2022년 11월 21일 18시,월요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,61세,상해없음,보행자,여,9세,경상,0.0068
2022112200100049,2022년 11월 22일 06시,화요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,자전거,남,48세,부상신고,0.0033
2022112200100167,2022년 11월 22일 10시,화요일,세종특별자치시 한솔동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로횡단보도내,승용,여,33세,상해없음,자전거,여,23세,경상,0.0068
2022112200100281,2022년 11월 22일 14시,화요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,54세,기타불명,자전거,여,64세,경상,0.0068
2022112300100046,2022년 11월 23일 06시,수요일,세종특별자치시 대평동,중상사고,0,3,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,승용,남,20세,중상,0.364
2022112300100158,2022년 11월 23일 10시,수요일,세종특별자치시 아름동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 지하차도(도로)내,화물,남,41세,상해없음,승용,여,67세,중상,0.1168
2022112300100458,2022년 11월 23일 18시,수요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,원동기,남,18세,경상,0.0068
2022112400100125,2022년 11월 24일 08시,목요일,세종특별자치시 소담동,부상신고사고,0,0,0,1,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,건설기계,남,60세,상해없음,승용,남,34세,부상신고,0.0033
2022112400100126,2022년 11월 24일 08시,목요일,세종특별자치시 도담동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,53세,상해없음,,,,,0.0033
2022112400100127,2022년 11월 24일 08시,목요일,세종특별자치시 대평동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,50세,상해없음,,,,,0.1168
2022112400100574,2022년 11월 24일 20시,목요일,세종특별자치시 조치원읍,경상사고,0,0,3,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,보행자,남,26세,경상,0.020399999999999998
2022112500100027,2022년 11월 25일 01시,금요일,세종특별자치시 가람동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,75세,상해없음,승용,남,22세,경상,0.0068
2022112500100116,2022년 11월 25일 08시,금요일,세종특별자치시 보람동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,안개,교차로 - 교차로부근,승용,여,33세,상해없음,자전거,여,31세,중상,0.1168
2022112500100614,2022년 11월 25일 21시,금요일,세종특별자치시 어진동,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승합,남,64세,상해없음,0.0033
2022112600100385,2022년 11월 26일 17시,토요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,52세,상해없음,개인형이동수단(PM),남,23세,경상,0.0068
2022112600100465,2022년 11월 26일 19시,토요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,기타,단일로 - 기타,승용,남,52세,상해없음,이륜,남,48세,경상,0.0068
2022112600100510,2022년 11월 26일 21시,토요일,세종특별자치시 새롬동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,기타,교차로 - 교차로안,승용,여,49세,상해없음,승합,남,45세,경상,0.0068
2022112700100043,2022년 11월 27일 03시,일요일,세종특별자치시 나성동,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승용,남,19세,경상,0.0136
2022112700100177,2022년 11월 27일 13시,일요일,세종특별자치시 종촌동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,32세,경상,0.020399999999999998
2022112700100237,2022년 11월 27일 15시,일요일,세종특별자치시 전의면,중상사고,0,2,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,승용,남,60세,중상,0.2336
2022112700100351,2022년 11월 27일 18시,일요일,세종특별자치시 반곡동,경상사고,0,0,1,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,24세,부상신고,승용,여,32세,경상,0.0101
2022112800100039,2022년 11월 28일 05시,월요일,세종특별자치시 해밀동,부상신고사고,0,0,0,2,차대차 - 측면충돌,불법유턴,건조,흐림,단일로 - 기타,승용,남,64세,부상신고,승합,남,40세,부상신고,0.0066
2022112800100369,2022년 11월 28일 16시,월요일,세종특별자치시 금남면,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,49세,경상,승용,여,55세,경상,0.1304
2022112800100435,2022년 11월 28일 17시,월요일,세종특별자치시 나성동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,27세,경상,승용,여,34세,경상,0.0136
2022112800100505,2022년 11월 28일 18시,월요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,59세,상해없음,승용,여,40세,경상,0.0068
2022112800100506,2022년 11월 28일 18시,월요일,세종특별자치시 새롬동,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,승용,남,49세,부상신고,0.0033
2022112900100032,2022년 11월 29일 04시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,여,62세,상해없음,,,,,0.0068
2022112900100106,2022년 11월 29일 07시,화요일,세종특별자치시 아름동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,여,47세,상해없음,승용,남,52세,경상,0.0136
2022112900100150,2022년 11월 29일 08시,화요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,흐림,기타 - 기타,승용,여,27세,상해없음,승용,여,56세,경상,0.0068
2022112900100309,2022년 11월 29일 13시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,이륜,남,42세,상해없음,보행자,여,77세,경상,0.0068
2022112900100310,2022년 11월 29일 13시,화요일,세종특별자치시 대평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,39세,상해없음,승용,여,64세,경상,0.0068
2022112900100430,2022년 11월 29일 17시,화요일,세종특별자치시 반곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,자전거,여,46세,경상,0.0068
2022112900100555,2022년 11월 29일 22시,화요일,세종특별자치시 연동면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,승용,남,47세,경상,0.0136
2022113000100436,2022년 11월 30일 18시,수요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,38세,경상,0.0068
2022113000100464,2022년 11월 30일 19시,수요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,23세,상해없음,보행자,여,8세,경상,0.0068
2022120100100236,2022년 12월 1일 12시,목요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,이륜,남,44세,경상,0.0068
2022120100100408,2022년 12월 1일 17시,목요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,여,83세,중상,0.1168
2022120200100163,2022년 12월 2일 09시,금요일,세종특별자치시 소담동,경상사고,0,0,1,3,차대차 - 정면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,37세,부상신고,승용,여,50세,경상,0.0167
2022120200100459,2022년 12월 2일 17시,금요일,세종특별자치시 도담동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,여,79세,중상,0.1168
2022120300100075,2022년 12월 3일 06시,토요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,자전거,남,66세,중상,0.1168
2022120300100221,2022년 12월 3일 12시,토요일,세종특별자치시 아름동,부상신고사고,0,0,0,1,차대차 - 후진중충돌,안전운전불이행,건조,흐림,기타 - 기타,승용,남,48세,상해없음,승용,남,54세,부상신고,0.0033
